@CO	shape:(4851,)
@CO	dtype:float64
VALUE_0
-5.318395682233713
-3.75383296943305
-4.342838479318801
-3.9900324468291504
-5.25476095943999
-5.101023407837784
-3.950063099156782
-7.51941153241783
-6.342360627036046
-6.395863376628074
-5.344085305897825
-4.426948570341899
-4.025139145517943
-4.547947939756731
-6.162074058246267
-5.325437027370796
-4.072666104979916
-6.883402081666324
-6.97933034112098
-4.726173258137435
-2.644260511238791
-4.4913664276790675
-5.894978677752691
-4.308900163134774
-5.290871898344766
-6.377565372066618
-7.260908071712034
-6.944000740866962
-4.438233223047848
-6.750733471264399
-5.765751389062091
-7.12421538229276
-6.331602251264868
-4.381441365320209
-3.746404701800086
-4.412775367533348
-4.197577803985545
-7.3255683760871175
-7.641539478122703
-5.665063273122487
-4.630440336644046
-3.567699880933159
-3.963977413038419
-6.497804634685515
-4.43052732482163
-4.291397281610814
-5.776882253694586
-7.126281942161603
-4.51673804756009
-4.553045924359047
-3.8955059348376357
-4.227521612118549
-6.984221716152974
-5.714316081827137
-7.0086457571848335
-7.720844313215566
-7.77145532130861
-7.645609749419172
-4.0811056635102725
-4.104378362843634
-6.313969759071232
-6.010187659837235
-6.979704212052708
-6.60786997634772
-7.66022510284846
-4.863151708812424
-7.145563465986325
-6.668397246286019
-6.326402615155679
-6.933198476948172
-6.18880297249684
-6.59641537343292
-7.649315407389438
-7.059577676117413
-4.633739053475449
-4.24388638191724
-5.536448703072485
-3.956315252893182
-5.605593096150206
-5.092052748554025
-7.550677535926175
-7.91962056494212
-4.503913148928474
-6.1743143237899565
-5.497564967262875
-7.311387255672044
-5.776674476399642
-4.684957023775498
-4.352058257389099
-3.981970010734874
-5.697395392723941
-6.874542916322435
-4.25728802811832
-6.2594893570798815
-8.160983676869167
-7.476335663639437
-7.529473513853287
-6.058971773835981
-7.044603558770016
-7.433833237143527
-7.272850833553404
-7.555241086818783
-7.172520599345412
-3.20186469250663
-4.9610313516183115
-3.9060813004348374
-5.164101296280267
-7.6114555315658885
-8.613202115190335
-8.05353276855056
-7.353036118787455
-5.184600563937658
-7.635894449519165
-5.224365789555694
-3.120964715794026
-5.569248485441945
-4.215106396002726
-7.03328279277822
-8.513644521596628
-6.625706621555344
-6.693553157253006
-6.625297755000202
-6.815824690954448
-7.520235248141594
-7.039697514605921
-5.667156590980491
-6.681327088135354
-8.02561165733738
-7.4457588870546605
-4.940231865334688
-3.836019866842589
-4.642454461298327
-3.333391231520507
-3.5675499450946204
-4.121617993622307
-5.61153223694237
-3.5104632619234
-4.79502313175784
-5.372426119827368
-6.54044806064733
-4.090159996110221
-4.675965446562444
-5.02860109284803
-6.273291525981093
-6.789614495057628
-7.124170350730066
-6.316782014379324
-2.950065423920546
-7.569198474546023
-8.068295927784606
-6.865815068883364
-5.884813966575945
-4.681289596264237
-5.524245448719477
-4.018693330296377
-4.358671052507183
-5.247879219613659
-4.419521291030052
-5.2456439199411635
-4.9364474625046135
-4.5654591007042
-4.118569076094241
-7.162591419591035
-7.32592330023791
-6.001010679595272
-7.3134191071497385
-8.49144413878888
-7.673207999640258
-3.5095918413533997
-4.496591645673469
-6.96838628391754
-4.896966290187794
-7.857039480290617
-7.710101354368954
-6.038707250567535
-4.860984837746332
-4.8207798601182725
-2.875004432564682
-6.350586211125083
-6.636499146307756
-3.0072672012032173
-7.182188522790739
-7.882102310041443
-7.582887861591951
