@CO	shape:(10,)
@CO	dtype:float64
VALUE_0
0.02133830622410665
0.020913041348829403
0.018757882996260963
0.022408573236026387
0.021471970788081225
0.020603569708909888
0.021333619065010297
0.02110575890833849
0.020855093743630877
0.02058603730010484
