@CO	shape:(4851, 10)
@CO	dtype:float64
VALUE_0	VALUE_1	VALUE_2	VALUE_3	VALUE_4	VALUE_5	VALUE_6	VALUE_7	VALUE_8	VALUE_9
0.056737278743513656	0.04332285038207462	0.05685601816176487	0.07321150168605489	0.051293061260412914	0.044228129382276035	0.01688040233598911	0.07646955788293505	0.05996661201557545	0.04742328822994432
0.04023587544784801	0.03493284028170204	0.044771126311541086	0.04785526776876157	0.04124957031896183	0.0330214441215726	0.010147916737575412	0.052482680376866896	0.03926467766780832	0.03622767821458836
0.03246086527943628	0.029259885296126067	0.03314254271418057	0.03742179369235311	0.037972984497546956	0.02092485643846805	0.007043458408361754	0.03990875338134317	0.040079513487231135	0.02764874971693727
0.029317151653208442	0.030405576422140666	0.033178842104485476	0.03398211290608654	0.03387780681982549	0.01923004771689385	0.00699541983288396	0.035686519266399125	0.0321940763410476	0.02358064724021955
0.035305822982376306	0.036379050360651595	0.03245414651709713	0.03360502335894827	0.03929380751984468	0.02100082908291652	0.007332832346886157	0.03400280076842174	0.03419837139086798	0.025340788994426218
0.053964991573227455	0.039280249650608084	0.05414722243042771	0.05734095672172645	0.04748378744289842	0.04338432024581597	0.013503994385428876	0.05938896872843859	0.047191763945531345	0.045099232492275744
0.03249162818826248	0.02711738785069636	0.03549033723529602	0.03529097406073255	0.04064384603514443	0.021387649628832796	0.007025642065689179	0.04091836422944935	0.03686619446062434	0.02576369805717416
0.04310744449187838	0.03085484263380828	0.0406134545030285	0.04808003147328553	0.04637539256547334	0.03563262008643294	0.010753255071339562	0.047573175308836424	0.0464197672125777	0.03146060193417266
0.030891096140338248	0.028315594585954045	0.03352130386670869	0.034395710588468666	0.038255352405333065	0.018549974385197225	0.005628425037732951	0.037845439270123814	0.0347984070067876	0.024046323403703156
0.04025974594517375	0.02870048210007659	0.03684070422542886	0.04214360741059865	0.042532324446097725	0.026601810235186017	0.008528374757530746	0.04162299285791656	0.03676377162336682	0.02868630147364232
0.058790070150815374	0.046531815660207525	0.052459458545733244	0.06535441054888858	0.05511327239758201	0.05394112894844485	0.01609537372120564	0.06345638451557792	0.0646546364838381	0.04653577648185926
0.0718730143910021	0.059551490658137016	0.07243034553735746	0.08733718914541042	0.061321195144678084	0.0831848247829897	0.02332322878739841	0.07466716058077323	0.09368867242308915	0.06405328177264889
0.06021488231742142	0.04294254462744624	0.05326535268255453	0.07502046406510086	0.051200818125140206	0.056293315560174854	0.019961999908151062	0.05958014829660618	0.06592586524371698	0.05188948142088348
0.057744883357661966	0.046928092888445544	0.05333891924154403	0.06689936306506579	0.0492678999966739	0.0509369732273191	0.01594799756293901	0.07086324999721565	0.06212084416094008	0.049430337993053124
0.030670432508956513	0.026055124550636823	0.03135513360209479	0.03499078610744635	0.03718020873230234	0.016187134308050764	0.0057770525329957296	0.03563219479260608	0.029842584308823025	0.024998475083692684
0.02818961308648942	0.027335225396687417	0.03443541190846781	0.03161592459487015	0.038235894423238555	0.016946315440447154	0.006240859514941444	0.03660002333267729	0.031490281153723064	0.02395777384258317
0.0446434606472383	0.03745899275766028	0.04191512141727701	0.04538703736909181	0.042796243650375036	0.027573616048026443	0.008847509606235622	0.046207724754603045	0.04326878665301066	0.033197906256026435
0.05779840531506729	0.045359666252923106	0.05988036791121503	0.07548330042102921	0.0556549861766961	0.06818578777250943	0.025172882114151987	0.06673917563640475	0.07566306112566978	0.05750922035994994
0.07830415314592337	0.06160241972055609	0.07298767037069577	0.09282448361498813	0.06422233496105349	0.09714482375616457	0.02621565719382632	0.10350507159967587	0.08921294312181062	0.07032714252851863
0.06955101268726482	0.0533847477965368	0.0637912156739776	0.07061295069112698	0.05837660322641354	0.05948320402056202	0.0167897767320488	0.06808721333491609	0.06906306420611125	0.05392878591322448
0.035594977679170504	0.02837957498057691	0.03286658472419517	0.044209189808400454	0.03861631934302678	0.025936430018650973	0.008283630938526266	0.04319151087087886	0.04130496891082972	0.03084264974010142
0.06326509514005134	0.03963669635081208	0.05298919434084659	0.06105633419614539	0.053627172343700194	0.050386449962151636	0.01304270811491762	0.060793068223773006	0.05453219536736692	0.04362911270479348
0.06255967154744826	0.042097760872492083	0.0549251769654333	0.06592599671372072	0.05955931619106196	0.050095152154344576	0.01459047082149992	0.0655482808521825	0.061563123879045785	0.05007688083162486
0.03850367301361122	0.031069744684969213	0.04106975383554164	0.04597097659889543	0.03838224251618144	0.02396359313923488	0.008307881228427912	0.042269970621845794	0.03792581393485908	0.03496974459323035
0.030205511821017807	0.02901180556286806	0.03222131719502719	0.032787707658780176	0.03640444758862585	0.019299761416351542	0.005185813007758012	0.03728176737004048	0.0339452427852974	0.02529218966724888
0.05111396920281486	0.04053232664135434	0.058081662909666515	0.05674557595593456	0.04891156917315011	0.04446821053154378	0.014180242832023732	0.06562781460485154	0.05152406029751341	0.05092061175037674
0.05496641483352484	0.04230198179939719	0.057218301795616634	0.07024193199690135	0.054903678826707755	0.05407339459059489	0.016986039200113354	0.06848658132762805	0.061520821273586386	0.0462311036082229
0.0587485496541725	0.04867827190773823	0.06924308862260811	0.09809097848813718	0.05939806146974558	0.08872954826906798	0.026783824412293624	0.08810770343586351	0.08773688992566109	0.07121424579675097
0.06480062297311655	0.04218330079549054	0.059022701070938696	0.0759208699772921	0.06612450721922083	0.05394560360852412	0.020677405135461704	0.07018218206525786	0.07092286146152356	0.05424330971191842
0.028580617915372312	0.03076520963231927	0.0322745699856661	0.03616111876748988	0.03686253045993517	0.020962979577671587	0.005993333210320108	0.03337938753003153	0.033875923195323995	0.02566124148325183
0.03893268796738172	0.03188266514376011	0.039630585906508996	0.041293719785533874	0.04412403656429012	0.0281611355900874	0.007064660660214206	0.04894766136923679	0.037387332110543035	0.03158944714158018
0.03185538252295164	0.027055478371071643	0.031885009069457286	0.03510015240048151	0.03657126056026111	0.01973011870892573	0.0069286552949838435	0.03792521575641583	0.036354781162401144	0.025652298362722904
0.03257337863413699	0.026283397638430128	0.03497246063679385	0.034941502352003904	0.03581320513848946	0.017490361558746743	0.005898033601292673	0.03929859841681003	0.03253774063569462	0.024238775412992988
0.033009097499223525	0.030471280705611593	0.031027161647136335	0.040619430142589764	0.03419867364057714	0.018668688576493182	0.005987558601056808	0.03084957813608126	0.0330145193102887	0.0238399759528492
0.03247242226630005	0.02746183463866344	0.028832349401532772	0.033381228839269694	0.03296358670095378	0.01689554070202316	0.006837472833685799	0.03554785402738975	0.02847409598994139	0.02463803642835148
0.06280421160870617	0.04707073406976998	0.060251812476695414	0.06215878504835434	0.05218103742989857	0.04813976715464322	0.017017704197892017	0.0636938151505912	0.06622265363429392	0.05231494959576325
0.0687219573284566	0.04950256363848938	0.06606267834505457	0.08059831281653994	0.05960530261973873	0.06436767477650482	0.0177410503010546	0.07858300437883282	0.07662492250917637	0.061259015393866745
0.03659092572675123	0.028292705219970744	0.03549880807396607	0.03904540964427943	0.039074491754324106	0.02510671452500396	0.006238633786488755	0.04779730870248439	0.033330642807282596	0.027267085878516947
0.03982921796150772	0.028677693929032726	0.03545163001070126	0.04205978228182818	0.03995649966267437	0.02424279860049851	0.007230882286805319	0.038419377510024035	0.035880397779274625	0.03040100990931507
0.029612689270524004	0.025546577709606357	0.034327145437516866	0.03725290190244619	0.03578366473331952	0.020932556874388362	0.007263244468195009	0.039399958694389496	0.030599121518651073	0.025289857926762277
0.040741145209230695	0.031718494351146674	0.030376618371504807	0.042383386534609144	0.04198129148170009	0.025468526709301106	0.008080942538016497	0.0393087878265455	0.034156228109779425	0.0316303438178795
0.032471767323570995	0.02821281297521358	0.0273877666024859	0.03298753317563692	0.03446780807840819	0.018739311316488153	0.0063994606226322245	0.03637949055350364	0.03242612337384015	0.02529769778741885
0.04471970199622832	0.03479734138436689	0.04542122884041866	0.048744788369867974	0.04856874125174227	0.03577740927193115	0.010976877099243805	0.05293936885721774	0.04792857272592278	0.03570997079692494
0.036246053619961284	0.030058796852461076	0.029602420200199483	0.03699424399306173	0.037245684441485766	0.016381774283030653	0.005434426154902128	0.03821027132852404	0.029171091882919484	0.025686967352118693
0.032250967158376415	0.027735213589895155	0.03899613864171489	0.036797847052188686	0.03763292756008518	0.019571723159352204	0.00646256901627322	0.03904983154580405	0.03719928245829662	0.026584662266893273
0.034376240439255225	0.028903165821220128	0.03745938859937451	0.038127902168450904	0.036703553423379116	0.021768586339507404	0.007271946457545493	0.040838111031645134	0.03807113330559147	0.027071400232991098
0.03419335505865304	0.02939639892657033	0.03163775130518842	0.035624244585514234	0.03934221829766219	0.02511444831300301	0.007803998016252935	0.03984708644135185	0.033660662561722114	0.027882905543145858
0.03429880200061384	0.029842631467279262	0.03626598584601418	0.043127878412799865	0.04516371647614845	0.031240086930326635	0.009485929644066141	0.04257330029937987	0.038437348037903475	0.030403775974413117
0.03328600195453683	0.028982891453327345	0.03611002396186983	0.036236359303819174	0.04125487633538185	0.02408639689870295	0.00728634975437689	0.038105064146958315	0.03306310641461968	0.029977166365704737
0.029585870778704303	0.026322140645464044	0.03363830988614351	0.03391470378025222	0.040829903549145424	0.017409038096226823	0.006101903389442239	0.030229303701750962	0.03276923448023834	0.024804780027097847
0.031245450718649634	0.027838708469516887	0.02980860440810555	0.03924254293784935	0.032989043670345025	0.019655083264701816	0.0073274847030588295	0.03670149561434787	0.033849004760057186	0.025141395826953614
0.05874242715113741	0.03932336674803455	0.05625725053500769	0.056381568093239416	0.049894792359580636	0.04107195527592264	0.013954157141584017	0.05832871166240172	0.05237482361059018	0.03732627002291113
0.05406531666464712	0.04655509956755998	0.06037549273192233	0.07086373297658805	0.05000375657585666	0.062032238296717813	0.020239794270602355	0.07084729354473329	0.0683204459675898	0.05403426197583538
0.04241172113159374	0.0363943702758918	0.041147869105188965	0.05260860723408505	0.04527812254661638	0.03366710937128439	0.010227378798507594	0.054826855231533446	0.04273474918484697	0.03600653275636254
0.06840849155895871	0.04907977565272687	0.07540210919215717	0.08578640397249777	0.06554012741716506	0.0843630280996181	0.02596275783615538	0.08174878383078334	0.08225663769860739	0.05738378422218458
0.043520520384379896	0.03345802347346271	0.04482677672333131	0.055040464243260076	0.04442628689424757	0.039763221394126066	0.013221559256324959	0.0529716728807764	0.05617203284595837	0.03635999748308427
0.05100467622320344	0.03868691358514125	0.05252259784226861	0.06247629250051425	0.05796827663989253	0.04135104052743174	0.011686144708472679	0.05484227899907866	0.05216982660310922	0.03915902291362801
0.028869235982843456	0.026330746083610076	0.03211672233565027	0.030304386867757698	0.03741698704667562	0.016037771190597107	0.005391775052129573	0.03517970537020845	0.03232204894408108	0.025212174625788522
0.0288942911587544	0.026985895232601056	0.027505492646394254	0.033456623054997595	0.03482254764040446	0.01639463419947891	0.00496063643342709	0.03129638221830739	0.032332507946115835	0.021906731671205337
0.05247858610745233	0.040429456350067325	0.05078818093480567	0.05458447679084928	0.04717869166470068	0.036204688380876746	0.011530843658551884	0.057121093578326045	0.05375875657606501	0.045646324710236774
0.035795853228938086	0.034265619484456916	0.03618836834638435	0.03913846746430728	0.04240943689290865	0.02368420604435279	0.007264201564650178	0.04129170939210568	0.034898138108074454	0.030303334178851157
0.04571118909885274	0.03209593849399965	0.04098028958748549	0.051968098690875944	0.04072794002410011	0.034056521595454026	0.010710473430805032	0.0527501141975657	0.05200248467224187	0.03493401781763567
0.03138964266159329	0.028564698955101976	0.030697855236581573	0.037062720385398165	0.032692846281447134	0.019106706428711782	0.005871910551273442	0.033538036448436816	0.030656139424670124	0.023890905075772212
0.03952977967575379	0.033304826897722864	0.03841155697478324	0.03847427895862494	0.04000444946987542	0.026886346526820093	0.008818223274913476	0.0477448951190451	0.04219646317232195	0.03210560568940218
0.04869187018074005	0.04793940580301277	0.05108729864782982	0.05998708198428901	0.045709000284713204	0.04782327977390098	0.013690693052889715	0.062494781737833446	0.06900240074935965	0.04629977573060732
0.060481488633172785	0.04657264571881188	0.05786322450615453	0.06797348568577724	0.04938755320747236	0.0630201613995479	0.017938027412099246	0.06237286642694266	0.06417795563428544	0.046912012636019323
0.0629425891083175	0.05186979457735929	0.05617412500943982	0.0805864745922727	0.06547266529576039	0.06530614567367407	0.020148971264861325	0.06734761983421639	0.06954365582835728	0.053918092365612284
0.03766900162583802	0.030200764704811978	0.04319262221564845	0.043885472643937114	0.04131510487542837	0.02665527168003274	0.008726235363504545	0.04662597830707476	0.04216780666432349	0.03138132600296368
0.03245971490964114	0.0323246610489135	0.03543938247139102	0.03447009897546703	0.033021732132995085	0.021794714682858603	0.006421174569765107	0.035209336755055054	0.037645030200281704	0.025462212150595853
0.05996821426908256	0.04252173703068597	0.05208449436588284	0.06837787566591373	0.047722208389645304	0.05058047106845386	0.016105378014851818	0.0661987893517687	0.057076726855150965	0.04985395105170624
0.03662372735620594	0.0337069815243129	0.03438205488279068	0.04286998910187778	0.03518282585704682	0.024546302155665167	0.007417998350313576	0.04143001860678196	0.032942942139204165	0.02954355712740053
0.030087021443677288	0.02666854375142853	0.02918429199234966	0.02914781242201766	0.03236562225918642	0.01722239584206201	0.005597928741339484	0.034605558030560826	0.028990797874701827	0.023622836735319324
0.03061890208226455	0.02907187119214805	0.03638280755544649	0.03363447848953235	0.035878605408738544	0.016080955617108615	0.006179826113477526	0.032943133837080536	0.029940980455347044	0.02337088938629464
0.029170764642880577	0.03074594617480717	0.032968617947941974	0.033057063528060565	0.03380893561122434	0.01797138096408385	0.005265277456992789	0.03479275718597778	0.03255537732304687	0.027415119518856536
0.04021794454913075	0.03451738062776824	0.03664053680812985	0.0420457249435284	0.03784204308803212	0.02146774586253393	0.007456715591290348	0.04154854568191306	0.03455022507267638	0.029060698792729055
0.0318983226444655	0.030278161518033888	0.030359719291632677	0.034291062544567825	0.03891698414528063	0.018770895804078366	0.005319147078898952	0.033181679714330926	0.031260197117593785	0.024952939672272894
0.027541441074399493	0.031904067519791655	0.029301753162846212	0.0335302420965223	0.03639069005757943	0.019840481415766217	0.006559629165403386	0.03623584816635667	0.03447599071768204	0.026119586337750755
0.03214229449920473	0.030212278114057092	0.031962818638991794	0.03218083717224078	0.03912133214740334	0.01764246539281609	0.005999312532901743	0.037148884465896356	0.032099634697548826	0.024964182128645897
0.03192425738277124	0.02929680406330611	0.029099908803966304	0.032518882190310794	0.03515423589909925	0.017148568509403512	0.006063985327146373	0.03522449562671088	0.03158736568231251	0.021352044260185204
0.03111396402124098	0.0329164160131302	0.0326890309912158	0.031887073502605924	0.03586776026516341	0.019830842129986908	0.006110570087096694	0.036695350067170236	0.03514031652122143	0.02369569381157191
0.08468199504739371	0.07328595081916166	0.08127640412719409	0.08875032238750986	0.07139825444108965	0.07933927860118721	0.02407257370648805	0.08646757073917326	0.08435453866729958	0.08143192344222235
0.04579399888600674	0.03948575648651002	0.04711273465492967	0.05344525205280126	0.047179767607267636	0.041113847806628676	0.011473057900390002	0.05816461057830982	0.05593236529777157	0.03763264310937454
0.06368354311900917	0.052870263764615705	0.056371448359183014	0.07247221806094553	0.059334306732476506	0.04890881653351803	0.014949163252103917	0.07077710020503988	0.07146025111294518	0.05922725016747978
0.04243541521737079	0.03903265411915442	0.042689065937261426	0.04840375374479598	0.04597150696803365	0.032479974415973056	0.011198136793439877	0.05015091448358835	0.0460333237313543	0.0389311627583992
0.030722595522451806	0.028508435547966622	0.02857373073023588	0.03355892724362762	0.03597331116189629	0.016734390326217218	0.005761978202641731	0.03316706041899104	0.029770952191497356	0.02128858568052773
0.031050388949505448	0.02631676599581244	0.02912259084585836	0.032897827106917694	0.03220649259862341	0.016532076431508873	0.005554195545684569	0.037008785964789834	0.0314193658118681	0.023910664852296117
0.029503075555789064	0.025473195123312534	0.029786977762112015	0.033862992896775954	0.03468665783851566	0.018263731703073584	0.005285567910216985	0.030382313089092505	0.028516686983808173	0.023006812554361357
0.03142661284226293	0.02865421071875451	0.03169017739930524	0.03213960744079082	0.039092827635658356	0.018756333632594855	0.005423380280274222	0.038735185071858545	0.03262641496284005	0.023706626872105393
0.04370908512232903	0.038792066909033196	0.04591983033186887	0.05161846429194384	0.04454227744944927	0.031067376905073194	0.01029676365879827	0.050766035073907034	0.0410668728600478	0.03496445002594521
0.03008011660094289	0.02926005668349382	0.029499848120476672	0.03674243324785595	0.036852925147907424	0.018057414172972942	0.005789218592942072	0.032556356702856795	0.030166900455753418	0.02366106527957449
0.043284042626327394	0.03971706878518552	0.043501004623522535	0.050194413172860254	0.04646481634994695	0.032655852413977116	0.012433109635098775	0.05284034832451547	0.04552430923285728	0.03231324826143826
0.08695762982761816	0.06691053427107156	0.08334615826090497	0.10441191663873836	0.08121731483465595	0.10819734276499104	0.028949514540625217	0.09898419795590437	0.0993153717569382	0.09493758135001433
0.04308951169779546	0.0344086965762749	0.039125305769210965	0.043759079362396036	0.03738045008571959	0.028420197839734825	0.007991778198755135	0.04166050628560416	0.0400941867523696	0.031034744140049787
0.06203338398996484	0.0440475989998649	0.06325665162392137	0.05950462995011877	0.052984636641993973	0.04306467143213326	0.015585838547734805	0.06370866696645427	0.0617586337129002	0.049783486430838686
0.032330858815909205	0.028490534686225612	0.030259698564978833	0.036540499310909434	0.03616050851980513	0.018674450145473365	0.006687749417013285	0.035591159681013125	0.030408448958161534	0.023996944398343024
0.026729837056229864	0.027888413821970142	0.02746525267838238	0.0302147966414735	0.031927908874007	0.017635762756770895	0.00594244687449238	0.03034259749065073	0.030418399159226017	0.025460566226852496
0.033195356301349545	0.027929956608729087	0.031111989118074012	0.040056437731556926	0.03571876117668617	0.021407768098050825	0.006827228868186	0.0363575530818978	0.03428959877608863	0.02491672374985216
0.030722470237318226	0.0313874096073657	0.03321616366516324	0.03656986802841553	0.03509117322003514	0.019723342445947353	0.007157408111178418	0.03795123266574413	0.03590645497606229	0.025080527190724407
0.036193648186459614	0.028273482711192562	0.034663894590730084	0.03411987589210756	0.04212430083573019	0.023430184864976406	0.006211817619297117	0.03764395655607575	0.03293720278741551	0.025845034741175076
0.03188999419627181	0.030824732597573037	0.03893637960222532	0.038673979704479486	0.03656878920290469	0.02135827030926321	0.006336739854264305	0.040780125018145624	0.036900781887341486	0.02534868319783135
0.029223801862404638	0.02841435822051517	0.030225105324650937	0.03937372233844297	0.03488648659945388	0.017912853596937665	0.005955267714326196	0.034713340299369094	0.028998526659099175	0.025328483983948803
0.031752817397217636	0.03241298442525469	0.031186178199763694	0.031482674618015426	0.040349163060318	0.0171638043958349	0.005222999436662453	0.03343957946093545	0.029368163788015666	0.021967535368774622
0.04265927546930115	0.03306789680112033	0.0397363835187077	0.043916014998876714	0.042640180272090385	0.027053072181098526	0.010626910824197948	0.04407646094905448	0.03754700520674707	0.030415405012352056
0.03552454703194366	0.0298820542242454	0.03264179502587886	0.03338635557329949	0.036412095692386036	0.02361465657790187	0.007044102968794008	0.03759395189147933	0.029694726620548496	0.02811622564362688
0.03019216434733208	0.028974964516427257	0.02734132337541524	0.03609708052237344	0.03716225716074842	0.01578117275868268	0.0052534646445344555	0.03587306179986645	0.029140550256033355	0.025165241467378457
0.03216254691212274	0.026643228388616998	0.03064485903561722	0.03361313462286343	0.03612276962734496	0.019222019530455443	0.00633945099901027	0.033974351265139875	0.032004889385535	0.023161597128603467
0.04937650365070043	0.039636920919143726	0.04870968525305247	0.05128924751382278	0.05273739856005627	0.04045186235085429	0.011389291236525398	0.05754793996881372	0.058959024003727906	0.039139217211984746
0.06813098412892561	0.06356414183845849	0.07610553166753965	0.10465697235448744	0.06420446450724376	0.1044708366855799	0.033742706859316074	0.08249104356425672	0.09684407956538077	0.06629662550134886
0.05404776954320516	0.042035160157235185	0.05484978806821321	0.06780603760198409	0.0523980282716804	0.05666532721213972	0.018072870475599686	0.06766376246592616	0.07455516458400856	0.04659035196254065
0.08904387974760282	0.061762072598896496	0.07878787919080346	0.10629373025453394	0.06822378054560661	0.10443140560369926	0.026123816129330957	0.09317853991404129	0.10855952838861273	0.08798933729582514
0.07648909991354909	0.06272835522035106	0.07379801884664902	0.08733542237664858	0.0633167312878952	0.08628035283517431	0.02818706677253775	0.08088907678763425	0.07866321628223023	0.07087956649983942
0.06913015953254674	0.04521938689424107	0.07004910454866187	0.08988500239490263	0.05921288634834613	0.08895500262122473	0.02780608483653269	0.07473898182253541	0.08162643414361273	0.06395986334293374
0.04041068531704108	0.03577038646487945	0.04352313857335934	0.05361194513248619	0.04148462802052892	0.04480354275343297	0.013830675963313414	0.0512720990945962	0.05016705451454529	0.035834981735430545
0.0782108679428514	0.06033898035626312	0.07658767648447512	0.09295277248334509	0.06722260107250862	0.09228171978977372	0.02952411130176185	0.08021873611809634	0.09183695259424779	0.07977490634766961
0.06291136757873868	0.03975836089668342	0.052563319472213176	0.06059667160675112	0.049266967050448016	0.05106060875335601	0.013760139812570446	0.06049880302001628	0.05909827852427575	0.0450816714667924
0.04064638451213751	0.03103253326263469	0.04180414421923429	0.048100183171810994	0.03845211520698021	0.03020862389286625	0.008269080570907791	0.04514943316916774	0.03978609444749558	0.030176209523611115
0.03363628078604902	0.029512340263040674	0.03589914443788297	0.037573215438817115	0.03811828754250756	0.020717243033407228	0.006177056874409986	0.04242238190596042	0.036026696906729654	0.028295080219067834
0.061354525938077276	0.04914668776742923	0.059460296869294875	0.07657607986991881	0.053916167158398594	0.07190304939452748	0.01939791052777333	0.07868824153526625	0.07073821340315205	0.05508634845904543
0.050436283692123066	0.044166176701192585	0.05224025560649888	0.05778157113833027	0.049189641436292675	0.03905431757219449	0.013841376878251845	0.05703102441555624	0.053226019202432986	0.0484808536000657
0.05019185320682895	0.039205700926900094	0.04653005804148892	0.052709573055747985	0.04732314448162116	0.03817076173936523	0.013869788906959092	0.05259449904023033	0.050663461981584695	0.0406984676344011
0.03278360509212607	0.030611786951113933	0.03839745407280252	0.044307696591066315	0.03964754210563089	0.028768860098402627	0.00963244363126748	0.04111964162710958	0.04587351492325792	0.031014544683375077
0.03189239347163847	0.0273793407027873	0.036570863906330256	0.037034272451395615	0.03433144712295598	0.02521121295070331	0.007376916719601879	0.03732203648438162	0.03673952429629944	0.026941402049223236
0.03206384083258528	0.02594308970008259	0.03455938923738684	0.041972821110147523	0.037248921496190954	0.022563610083447476	0.008397858726149938	0.03497155968308483	0.03674613591558916	0.027164481498057714
0.035111648296482924	0.028408603465616793	0.03352584200370048	0.040756389047428856	0.038980970652471275	0.023173898343068197	0.007308010161174167	0.04551935247198936	0.03627963582723632	0.029344010872262218
0.09244005045460388	0.0761330979797085	0.09011713140230308	0.1067013109789626	0.07954761104521385	0.1099173375728482	0.03136924354199732	0.10007606805506192	0.10755585261210157	0.08410406876701135
0.029269114482186442	0.024744082047563263	0.030026699791805788	0.03639131942902651	0.03918111239950753	0.021317072176465925	0.005998805564050723	0.03714157665408776	0.03221975952794769	0.026689290008940048
0.02839381289651947	0.026580157589129454	0.031131433876853347	0.03373395652339873	0.030643923975532096	0.017631962530953685	0.005744180719363198	0.030453110846601933	0.030975293565920332	0.021987502806986532
0.03368389158180668	0.028043657669753367	0.030214117851717858	0.036503387128758384	0.032492043554851587	0.019129223820633545	0.006754988262216093	0.03764570297595817	0.03924832520073769	0.02434791978900318
0.03585128826994385	0.03028077738392558	0.03578725270133245	0.03615254949531079	0.03694158713832024	0.024165989738049332	0.007558754179620539	0.04046349521984212	0.03582600763932202	0.031186851899948295
0.04957967334750173	0.03882030801769129	0.044359694573329986	0.0649113729967017	0.05483795080774381	0.038252702280212054	0.014539555139518398	0.06021499765836434	0.05675947349991055	0.04652087527118635
