@CO	shape:(4851, 10)
@CO	dtype:float64
VALUE_0	VALUE_1	VALUE_2	VALUE_3	VALUE_4	VALUE_5	VALUE_6	VALUE_7	VALUE_8	VALUE_9
0.03374366677075174	-1.2354644942202748	-0.35660875126567687	0.35800162671511604	-0.10832139488552957	0.020305789214646344	1.0891103787413594	0.8304284688901683	0.5253896584512995	0.22018314123342594
0.6654194148970944	-1.2853331171526716	-0.2378588186935376	1.161501603109437	0.024835923250488726	0.16514679415566028	0.09433825732111667	0.9969311271797581	-0.21345247657517202	-0.18455258967698138
0.8467409164290085	-1.1307025677597038	-0.08937968719414738	1.160898758520755	0.006585315698778104	0.16313728168219802	-0.15664825620478232	1.065455301591846	-0.28164831430890025	-0.11074560084865269
1.2384201708651608	-1.1176372625347304	0.3260039280181607	0.2665363292544323	-0.157721830654482	0.2936354964391683	0.06817381040156287	1.007795951008731	0.06073479514150652	-0.2973247805486
1.3278659020987496	-0.9478257051394384	0.5937307162545857	-0.2689270168487702	-0.044962831906619184	-0.13794884310648928	0.5630445670686892	0.9343210132206361	-0.09477196914704708	-0.21207191273086992
0.8315860833979952	-0.5526823412226817	0.6259854100494415	0.2918776003423094	0.19738854283592572	-0.1670457439205172	0.716955611475737	1.024385329649446	-0.1409965988604875	-0.039534702239690044
0.18913851124029607	-0.12144776921458246	0.7915537642801849	0.7548889429987169	0.1310286186052678	-0.22015791401835005	0.7500461492833326	1.0201859651969674	-0.2327214906285236	-0.05507648456765258
-0.050135599306963374	-0.07883123039666831	1.0401731639957392	0.40337020026562725	-0.04579545584817415	-0.25099596673178604	0.634388503257284	0.9959173141744067	-0.14660399484212072	-0.2929879220771839
0.4351861077869952	-0.3135557171443404	1.2312882291492522	-0.1811052185725316	-0.19957568540732423	-0.3406603273876525	0.9611814512621516	0.8004343781092155	-0.03322153419616243	-0.4474295911039096
0.7742383227909332	-0.5073236811169051	1.3905614449474506	-1.579847467574072	-0.15661897158479096	-0.28038258161900254	1.0409912822204337	0.8247713229049138	-0.6905354081105503	0.5557366750635261
0.613793567565954	-0.37884328954890945	1.2466357673939736	-1.0402687392414771	-0.16368528663826257	-0.15456536508914404	1.03768278385076	0.8931925073300151	-0.4641595524046207	0.5376288047230597
0.6831697922015162	-0.357108760584905	1.0908684527056853	-0.9019771657518852	-0.1521584511888188	-0.17233391198811734	1.120066543116073	0.8597604215297138	-0.11499995673966472	0.38953767618402274
0.3031023697490961	-0.12857246339497405	0.9414513380116653	-0.35889211265936344	0.05123225724754863	-0.11824097684791983	1.1877546825247542	0.8820715992910665	-0.3972848507812408	0.8905413083544924
-0.04184111004860564	0.013040272039555007	0.7751909662385387	0.36880871792122666	0.05163593887969099	-0.1277026974597367	1.2897391030146654	0.9767869331243981	0.06344634363671897	0.2645813869119384
-0.08241302945967645	-0.06687890331341775	0.8931297850996662	0.14847438073233202	0.011431777025119891	-0.14317747663949	1.2946502667741338	0.932778691048787	0.1183693115039227	-0.03782712335359182
-0.06338977781304488	0.01365574632978359	0.6575288299583645	0.5199142073456551	0.1625731763673719	-0.2122295368072974	1.3088824912978139	0.9777170635857836	0.013159331849988206	0.046560584368239184
0.0027111579129066076	-0.08391894800051229	0.7987796293057267	-0.08552025309888114	0.10587695918702138	-0.014922802651740815	1.1702108729990164	1.0354285728596815	-0.23998334112107625	0.29768945672850766
0.43534928467820916	-0.17415343392422145	0.8880492619440412	-0.6278953416392642	0.02301655382350736	-0.11424613260718912	1.2856805142286918	0.8849994285429076	-0.3305474334670794	0.3383059132570448
0.7604402946608325	-0.22796357123268438	0.5963923596264993	-0.2851520029465965	-0.14064268104007108	-0.23849124139081504	0.8690297381605492	0.827998734768239	-0.3600307054354112	-0.14114435692365288
0.6273099687832355	-0.19557880672180972	0.3690385599596109	0.45926455449433495	-0.12120738880084292	0.11248755852057982	0.40846604356031785	0.9353754848610947	-0.36299970170524765	-0.09410940999971185
0.9077411249230862	-0.21885722252647208	0.3624568615606489	0.7408909838167973	-0.2353560841801991	0.27775137257568516	0.07937945524516575	1.1624191729603413	-0.18493582634208217	-0.14780752114816328
1.5108239190126316	-0.6478390984540504	0.8540432803459076	-0.39946212391018726	-0.2592194379283247	-0.0028188256747802283	0.02947951012940038	1.0844254278306846	-0.6275650775030522	-0.2921245268354161
0.6200966662205328	-0.32031425203269254	0.5879895473746309	0.8543041270438536	-0.163871583745484	-0.060363424360563266	-0.15828423905826683	1.2615375171036312	-0.7469121617625154	-0.18009960966841376
0.6019761953654923	-0.3339419946165795	0.5201930493670445	0.783935692879209	-0.1524325155772718	0.07039679633314108	-0.02828334385005806	1.2120732515280737	-0.6098048407334424	-0.2629151718892922
0.6811477937149633	-0.288158066385924	0.49022368782637477	0.4476199629842551	-0.17175855144373411	0.04392505625865162	0.28357584189251933	1.1949642776832523	-0.45456259238454094	-0.34860945658935005
0.3768662571069274	-0.2832922745066752	0.3659186558010672	0.18520592535017577	-0.09928092177555141	0.03319567062707728	1.0558499055378303	1.1203875922134328	-0.28170228724356006	0.10787077110185544
0.24482319406864628	-0.5117771516810976	0.673500470601364	-0.5816040102266972	-0.010301513147232908	0.011328048311774742	1.2601835743954488	1.0261593450188842	-0.6915165591624317	0.43595915043737776
0.43495867987629505	-0.5937677003489306	0.8079779937294672	-1.0662141319518916	-0.12246114787529559	0.10640243789068154	1.528194500588247	0.9452497889851802	-0.3956010277591689	0.38091361291540066
-0.19448332304313465	-0.4113312470371516	0.45266697325006516	0.30636525168262035	-0.09002835078965588	-0.24322978537593945	1.9190126595128438	0.9560775382851823	0.25025145528697346	0.032771255482171725
-0.1963260495004587	-0.3472520443462691	0.69965042889916	0.12604563089020418	-0.020073721543163725	-0.11831468058067271	2.1344311962748597	0.9854577429200674	0.29498747245142576	0.048086870859967226
-0.0346892885244002	-0.41500817296027387	0.22268272669653613	0.4823090307879679	0.019672590346894336	-0.31709075223148725	2.177881952752984	0.9688947978295447	0.4331891959354835	0.37052980270520264
-0.2667851177636291	-0.3883553656530363	0.544685500616646	0.004887451637057035	0.08042962668829964	-0.2604774645635646	2.004251710956565	1.006447627359153	0.3102930792291011	0.29581098887916424
0.5870485559845636	-0.1280830029404672	0.17469443629359263	-0.2685272526438188	0.2843291857551589	-0.37641232128484753	2.1568416521725693	0.9472338628539553	0.6950664968867591	0.9072215585326489
1.4669474027311897	-0.17014511791170345	0.00270241967384792	-0.7471887990439611	0.17089517076546185	-0.6640318663370137	2.291865219813466	0.7736174408417353	1.0203846744787113	1.1976087580681158
2.214114391437816	-0.24657363522235365	0.26220302110727595	-1.8644671070793115	0.06601731528690347	-0.79468701076731	2.4214584857822867	0.8177247817795938	1.3288639058474667	0.7533347473772385
1.7380546257219434	0.06425166139309971	0.5154106322641221	-1.5966637001362014	0.05457897723785653	-0.7214226289986779	1.9466259068467926	0.8184805513846429	0.9702097409861289	0.41711895927792453
-0.11738637146482528	0.7289885949593828	0.49776041711836916	0.16745149835051742	-0.028319630110562006	-0.37950339514797277	0.79909716618841	0.8118026021715771	0.418334810877578	0.13738730890676148
-0.5155925330331345	0.8416239440405741	1.0673046427897535	0.33189429645401747	-0.07614939047680555	-0.2894688913216729	0.5615285285395814	0.8749064480474009	-0.05180601762906404	-0.1944969073003743
-0.5008155768225474	0.826627764462138	1.0429954869691105	0.38811628464750175	-0.06887332393064513	-0.3189465730308454	0.5042049061423979	0.8327653804404295	-0.07444857395749022	-0.14646608161039731
0.27401985824598707	0.5498292345052476	0.4145749764216832	0.10769261864098809	-0.09514425809358219	-0.1716802053947719	0.49038533969181447	0.7765467451100597	0.5237842498122569	-0.009243268037749431
1.475834782186795	0.13540300156504156	0.5371850054245476	-0.12119142427921775	-0.04966460507337993	0.28450025800969786	-0.1409032147180644	0.7580209581663042	0.8833717876608024	-0.4483673642375577
0.828845505622358	0.43571604697570254	0.7798510270693993	0.3893804847761254	-0.02989949008028631	0.0823957230452915	-1.0079835255992011	1.038811808760475	0.02983357174816757	0.0748544659576724
